"Periodo","edades","sexo","valor"
1957,"97","Hombres",198.7
1957,"97","Mujeres",725.82
1957,"98","Hombres",107.31
1957,"98","Mujeres",432.14
1957,"99","Hombres",58.47
1957,"99","Mujeres",248.03
1957,"100ymas","Hombres",132.52
1957,"100ymas","Mujeres",476.13
1958,"0","Hombres",315906.36
1958,"0","Mujeres",303154.28
1958,"1","Hombres",291348.79
1958,"1","Mujeres",280048.21
1958,"2","Hombres",286425.7
1958,"2","Mujeres",274927.3
1958,"3","Hombres",274990.74
1958,"3","Mujeres",264767.66
1958,"4","Hombres",280020.01
1958,"4","Mujeres",267411.67
1958,"5","Hombres",283128.52
1958,"5","Mujeres",268694.77
1958,"6","Hombres",261224.16
1958,"6","Mujeres",252524.53
1958,"7","Hombres",256474.84
1958,"7","Mujeres",243949.61
1958,"8","Hombres",267719.94
1958,"8","Mujeres",253787.16
1958,"9","Hombres",296729
1958,"9","Mujeres",283262.46
1958,"10","Hombres",271346.27
1958,"10","Mujeres",259895.62
1958,"11","Hombres",259743.49
1958,"11","Mujeres",249894.78
1958,"12","Hombres",276227.96
1958,"12","Mujeres",265954.37
1958,"13","Hombres",260733.04
1958,"13","Mujeres",257850.18
1958,"14","Hombres",255372.5
1958,"14","Mujeres",249800.25
1958,"15","Hombres",236182.89
1958,"15","Mujeres",226233.58
1958,"16","Hombres",208942.76
1958,"16","Mujeres",202334.31
1958,"17","Hombres",270024.6
1958,"17","Mujeres",262032.92
1958,"18","Hombres",175613.38
1958,"18","Mujeres",170890.58
1958,"19","Hombres",250401.44
1958,"19","Mujeres",201867.77
1958,"20","Hombres",219659.15
1958,"20","Mujeres",224006.5
1958,"21","Hombres",255393.32
1958,"21","Mujeres",261413.61
1958,"22","Hombres",243307.77
1958,"22","Mujeres",252262.92
1958,"23","Hombres",245722.39
1958,"23","Mujeres",253390.46
1958,"24","Hombres",255872.31
1958,"24","Mujeres",265518.73
1958,"25","Hombres",261790.54
1958,"25","Mujeres",269845.89
1958,"26","Hombres",235371.23
1958,"26","Mujeres",241016.99
1958,"27","Hombres",266423.21
1958,"27","Mujeres",279625.07
1958,"28","Hombres",230015.85
1958,"28","Mujeres",234010.31
1958,"29","Hombres",256386.07
1958,"29","Mujeres",251408.04
1958,"30","Hombres",230765.17
1958,"30","Mujeres",243235.57
1958,"31","Hombres",234125.28
1958,"31","Mujeres",240592.95
1958,"32","Hombres",225199.72
1958,"32","Mujeres",240286.95
1958,"33","Hombres",224808.29
1958,"33","Mujeres",234046.2
1958,"34","Hombres",220356.06
1958,"34","Mujeres",226242.68
1958,"35","Hombres",221746.07
1958,"35","Mujeres",237681.89
1958,"36","Hombres",207330.83
1958,"36","Mujeres",208562.85
1958,"37","Hombres",209576.45
1958,"37","Mujeres",237021.69
1958,"38","Hombres",164956.96
1958,"38","Mujeres",178150.89
1958,"39","Hombres",171550.5
1958,"39","Mujeres",199612.88
1958,"40","Hombres",161630.93
1958,"40","Mujeres",188398.09
1958,"41","Hombres",161758.82
1958,"41","Mujeres",183708.26
1958,"42","Hombres",166232.03
1958,"42","Mujeres",192879.04
1958,"43","Hombres",166025.91
1958,"43","Mujeres",194476.62
1958,"44","Hombres",163856.03
1958,"44","Mujeres",186744.54
1958,"45","Hombres",168923.12
1958,"45","Mujeres",197348.78
1958,"46","Hombres",163065.09
1958,"46","Mujeres",182446.13
1958,"47","Hombres",187374.63
1958,"47","Mujeres",209680.27
1958,"48","Hombres",158380.19
1958,"48","Mujeres",167740.18
1958,"49","Hombres",165872.6
1958,"49","Mujeres",179404.93
1958,"50","Hombres",156985.37
1958,"50","Mujeres",171282.67
1958,"51","Hombres",152223.06
1958,"51","Mujeres",170636.39
1958,"52","Hombres",156982.36
1958,"52","Mujeres",177520.23
1958,"53","Hombres",145845.45
1958,"53","Mujeres",164952.44
1958,"54","Hombres",143770.25
1958,"54","Mujeres",158008.9
1958,"55","Hombres",143096.74
1958,"55","Mujeres",164439.45
1958,"56","Hombres",132190.72
1958,"56","Mujeres",145718.5
1958,"57","Hombres",147856.36
1958,"57","Mujeres",193490.39
1958,"58","Hombres",109627.47
1958,"58","Mujeres",120842.9
1958,"59","Hombres",111736.19
1958,"59","Mujeres",130646.87
1958,"60","Hombres",106508.75
1958,"60","Mujeres",127462.75
1958,"61","Hombres",111591.17
1958,"61","Mujeres",134921.43
1958,"62","Hombres",107174.26
1958,"62","Mujeres",133555.03
1958,"63","Hombres",96987.91
1958,"63","Mujeres",122411.36
1958,"64","Hombres",90184.73
1958,"64","Mujeres",111216.87
1958,"65","Hombres",88073.18
1958,"65","Mujeres",114521.39
1958,"66","Hombres",75116.99
1958,"66","Mujeres",93798.13
1958,"67","Hombres",84428.58
1958,"67","Mujeres",117735.31
1958,"68","Hombres",70383.89
1958,"68","Mujeres",85121.15
1958,"69","Hombres",77472.35
1958,"69","Mujeres",101600.16
1958,"70","Hombres",64231.26
1958,"70","Mujeres",84784.21
1958,"71","Hombres",59827.98
1958,"71","Mujeres",83567.04
1958,"72","Hombres",58756.56
1958,"72","Mujeres",83819.26
1958,"73","Hombres",51450.88
1958,"73","Mujeres",73530.1
1958,"74","Hombres",44718.95
1958,"74","Mujeres",62513.47
1958,"75","Hombres",42046.45
1958,"75","Mujeres",61698.49
1958,"76","Hombres",34697.86
1958,"76","Mujeres",49030.76
1958,"77","Hombres",38675.4
1958,"77","Mujeres",59786.05
1958,"78","Hombres",27735.76
1958,"78","Mujeres",42949.07
1958,"79","Hombres",26170.57
1958,"79","Mujeres",43033.6
1958,"80","Hombres",22195.21
1958,"80","Mujeres",38821.17
1958,"81","Hombres",18790.94
1958,"81","Mujeres",34407.43
1958,"82","Hombres",15973.33
1958,"82","Mujeres",30165.9
1958,"83","Hombres",13056.19
1958,"83","Mujeres",25378.68
1958,"84","Hombres",10535.37
1958,"84","Mujeres",21005.34
1958,"85","Hombres",8404.85
1958,"85","Mujeres",17236.54
1958,"86","Hombres",6735.35
1958,"86","Mujeres",14131.24
1958,"87","Hombres",5511.93
1958,"87","Mujeres",11792.76
1958,"88","Hombres",4055.43
1958,"88","Mujeres",9198.76
1958,"89","Hombres",2763.63
1958,"89","Mujeres",6775.05
1958,"90","Hombres",2062.52
1958,"90","Mujeres",5246.02
1958,"91","Hombres",1558.04
1958,"91","Mujeres",4195.79
1958,"92","Hombres",1217.65
1958,"92","Mujeres",3387.36
1958,"93","Hombres",889.33
1958,"93","Mujeres",2567.34
1958,"94","Hombres",619.97
1958,"94","Mujeres",1876.66
1958,"95","Hombres",417.81
1958,"95","Mujeres",1395.23
1958,"96","Hombres",300.23
1958,"96","Mujeres",1037.29
1958,"97","Hombres",205.55
1958,"97","Mujeres",724.48
1958,"98","Hombres",118.82
1958,"98","Mujeres",459.74
1958,"99","Hombres",64.61
1958,"99","Mujeres",252.42
1958,"100ymas","Hombres",136.05
1958,"100ymas","Mujeres",444.26
1959,"0","Hombres",319956.82
1959,"0","Mujeres",306657.94
1959,"1","Hombres",308537.59
1959,"1","Mujeres",297799.13
1959,"2","Hombres",289483.11
1959,"2","Mujeres",278184.08
1959,"3","Hombres",285695.97
1959,"3","Mujeres",274439.4
1959,"4","Hombres",274642.17
1959,"4","Mujeres",264313.35
1959,"5","Hombres",279709.35
1959,"5","Mujeres",267038.88
1959,"6","Hombres",283193.55
1959,"6","Mujeres",268759.87
1959,"7","Hombres",260296.75
1959,"7","Mujeres",252029.72
1959,"8","Hombres",261076.08
1959,"8","Mujeres",248939.37
1959,"9","Hombres",269326.39
1959,"9","Mujeres",255523.19
1959,"10","Hombres",297237.43
1959,"10","Mujeres",283661.14
1959,"11","Hombres",271357.91
1959,"11","Mujeres",259376.21
1959,"12","Hombres",259836.82
1959,"12","Mujeres",249925.78
1959,"13","Hombres",275969.53
1959,"13","Mujeres",266665.54
1959,"14","Hombres",259804.06
1959,"14","Mujeres",258260.23
1959,"15","Hombres",256227.61
1959,"15","Mujeres",250598.35
1959,"16","Hombres",235185.53
1959,"16","Mujeres",226674.6
1959,"17","Hombres",207918.04
1959,"17","Mujeres",202056.52
1959,"18","Hombres",269942.22
1959,"18","Mujeres",261426.32
1959,"19","Hombres",175363.26
1959,"19","Mujeres",170686.64
1959,"20","Hombres",254707.66
1959,"20","Mujeres",200401.46
1959,"21","Hombres",217151.05
1959,"21","Mujeres",223303.93
1959,"22","Hombres",251910.57
1959,"22","Mujeres",259869.08
1959,"23","Hombres",240791.74
1959,"23","Mujeres",250085.49
1959,"24","Hombres",242689.84
1959,"24","Mujeres",250559.61
1959,"25","Hombres",253089.82
1959,"25","Mujeres",262900.22
1959,"26","Hombres",258058.43
1959,"26","Mujeres",266427.56
1959,"27","Hombres",235145.91
1959,"27","Mujeres",239987.77
1959,"28","Hombres",263169.34
1959,"28","Mujeres",276927.24
1959,"29","Hombres",227331
1959,"29","Mujeres",231220.86
1959,"30","Hombres",249325.18
1959,"30","Mujeres",248274.12
1959,"31","Hombres",229484.26
1959,"31","Mujeres",240815.22
1959,"32","Hombres",231085.18
1959,"32","Mujeres",237437.63
1959,"33","Hombres",222775.44
1959,"33","Mujeres",237736.51
1959,"34","Hombres",222683.51
1959,"34","Mujeres",231699.33
1959,"35","Hombres",218308.19
1959,"35","Mujeres",223942.58
1959,"36","Hombres",220022.65
1959,"36","Mujeres",235412.72
1959,"37","Hombres",206690.7
1959,"37","Mujeres",207443.54
1959,"38","Hombres",207586.99
1959,"38","Mujeres",234016.61
1959,"39","Hombres",164402.65
1959,"39","Mujeres",177683.2
1959,"40","Hombres",170838.59
1959,"40","Mujeres",198263.08
1959,"41","Hombres",160375.52
1959,"41","Mujeres",186473.86
1959,"42","Hombres",160612.74
1959,"42","Mujeres",182731.38
1959,"43","Hombres",165452.82
1959,"43","Mujeres",191170.56
1959,"44","Hombres",164669.51
1959,"44","Mujeres",192492.09
1959,"45","Hombres",163010.64
1959,"45","Mujeres",185351.96
1959,"46","Hombres",168167.53
1959,"46","Mujeres",196010.55
1959,"47","Hombres",162034.9
1959,"47","Mujeres",180743.75
1959,"48","Hombres",181913.87
1959,"48","Mujeres",207454.68
1959,"49","Hombres",157650.59
1959,"49","Mujeres",167363.51
1959,"50","Hombres",164428.81
1959,"50","Mujeres",177402.77
1959,"51","Hombres",156032.31
1959,"51","Mujeres",170031.84
1959,"52","Hombres",151041.4
1959,"52","Mujeres",169322.34
1959,"53","Hombres",154287.78
1959,"53","Mujeres",175148.55
1959,"54","Hombres",144060.24
1959,"54","Mujeres",163011.51
1959,"55","Hombres",142136.66
1959,"55","Mujeres",156724.66
1959,"56","Hombres",140736.54
1959,"56","Mujeres",162636.09
1959,"57","Hombres",130624.37
1959,"57","Mujeres",144652.47
1959,"58","Hombres",143533.24
1959,"58","Mujeres",189373.94
1959,"59","Hombres",107860.85
1959,"59","Mujeres",120068.8
1959,"60","Hombres",109411.26
1959,"60","Mujeres",129117.9
1959,"61","Hombres",104716.53
1959,"61","Mujeres",127029.2
1959,"62","Hombres",109647.34
1959,"62","Mujeres",133644.98
1959,"63","Hombres",104906.06
1959,"63","Mujeres",132627.88
1959,"64","Hombres",94136.99
1959,"64","Mujeres",120450.28
1959,"65","Hombres",88209.92
1959,"65","Mujeres",110311.33
1959,"66","Hombres",85568.71
1959,"66","Mujeres",112378.28
1959,"67","Hombres",72664.35
1959,"67","Mujeres",91674.55
1959,"68","Hombres",80644.59
1959,"68","Mujeres",113403
1959,"69","Hombres",67796.62
1959,"69","Mujeres",83211.06
1959,"70","Hombres",74432.57
1959,"70","Mujeres",98906.5
1959,"71","Hombres",61081.61
1959,"71","Mujeres",81461.6
1959,"72","Hombres",56484.51
1959,"72","Mujeres",79900.42
1959,"73","Hombres",54396.56
1959,"73","Mujeres",78952.72
1959,"74","Hombres",47821.84
1959,"74","Mujeres",69218.49
1959,"75","Hombres",41690.14
1959,"75","Mujeres",58764.74
1959,"76","Hombres",38929.81
1959,"76","Mujeres",58031.13
1959,"77","Hombres",31892.28
1959,"77","Mujeres",45642.38
1959,"78","Hombres",34458.78
1959,"78","Mujeres",54315.68
1959,"79","Hombres",25683.13
1959,"79","Mujeres",41090.7
1959,"80","Hombres",23012.29
1959,"80","Mujeres",39319.23
1959,"81","Hombres",19682.05
1959,"81","Mujeres",35198.01
1959,"82","Hombres",16495.49
1959,"82","Mujeres",31097.87
1959,"83","Hombres",13685.79
1959,"83","Mujeres",26774.52
1959,"84","Hombres",11024.7
1959,"84","Mujeres",22179.19
1959,"85","Hombres",8710.78
1959,"85","Mujeres",18017.53
1959,"86","Hombres",6929.8
1959,"86","Mujeres",14672.01
1959,"87","Hombres",5452.35
1959,"87","Mujeres",11857.93
1959,"88","Hombres",4324.6
1959,"88","Mujeres",9727.8
1959,"89","Hombres",3141.43
1959,"89","Mujeres",7501.72
1959,"90","Hombres",2137.54
1959,"90","Mujeres",5438.01
1959,"91","Hombres",1602.78
1959,"91","Mujeres",4206.34
1959,"92","Hombres",1214.29
1959,"92","Mujeres",3394.18
1959,"93","Hombres",903.68
1959,"93","Mujeres",2640.24
1959,"94","Hombres",652.08
1959,"94","Mujeres",1991.7
1959,"95","Hombres",453.51
1959,"95","Mujeres",1425.06
1959,"96","Hombres",309.81
1959,"96","Mujeres",1029.88
1959,"97","Hombres",215.18
1959,"97","Mujeres",757.22
1959,"98","Hombres",137.01
1959,"98","Mujeres",507.32
1959,"99","Hombres",69.46
1959,"99","Mujeres",285.75
1959,"100ymas","Hombres",137.96
1959,"100ymas","Mujeres",444.58
1960,"0","Hombres",323151.53
1960,"0","Mujeres",307871.38
1960,"1","Hombres",312259.96
1960,"1","Mujeres",299517.01
1960,"2","Hombres",305297.52
1960,"2","Mujeres",295489.89
1960,"3","Hombres",288007.16
1960,"3","Mujeres",276682.26
1960,"4","Hombres",285135.03
1960,"4","Mujeres",274147.98
1960,"5","Hombres",274376.53
1960,"5","Mujeres",263969.4
1960,"6","Hombres",279451.69
1960,"6","Mujeres",266709.2
1960,"7","Hombres",283283.77
1960,"7","Mujeres",268862.5
1960,"8","Hombres",259406.49
1960,"8","Mujeres",251558.71
1960,"9","Hombres",265719.26
1960,"9","Mujeres",253939.51
1960,"10","Hombres",270950.49
1960,"10","Mujeres",257272.95
1960,"11","Hombres",297760.64
1960,"11","Mujeres",284080.46
1960,"12","Hombres",271376.29
1960,"12","Mujeres",258877.94
1960,"13","Hombres",259914.15
1960,"13","Mujeres",249971.29
1960,"14","Hombres",275703.84
1960,"14","Mujeres",267374.7
1960,"15","Hombres",258876.23
1960,"15","Mujeres",258654.55
1960,"16","Hombres",257058.57
1960,"16","Mujeres",251381.38
1960,"17","Hombres",234155.14
1960,"17","Mujeres",227107.08
1960,"18","Hombres",206859.36
1960,"18","Mujeres",201776.49
1960,"19","Hombres",269855.47
1960,"19","Mujeres",260817.18
1960,"20","Hombres",175121.93
1960,"20","Mujeres",170483.65
1960,"21","Hombres",259021.12
1960,"21","Mujeres",198936.52
1960,"22","Hombres",214660.92
1960,"22","Mujeres",222593.38
1960,"23","Hombres",248444.82
1960,"23","Mujeres",258313.97
1960,"24","Hombres",238266.99
1960,"24","Mujeres",247891.49
1960,"25","Hombres",239650.78
1960,"25","Mujeres",247705.19
1960,"26","Hombres",250338.43
1960,"26","Mujeres",260261.8
1960,"27","Hombres",254336.67
1960,"27","Mujeres",263022.13
1960,"28","Hombres",234885.76
1960,"28","Mujeres",238992.56
1960,"29","Hombres",259916.59
1960,"29","Mujeres",274263.65
1960,"30","Hombres",224662.1
1960,"30","Mujeres",228428.4
1960,"31","Hombres",242288.88
1960,"31","Mujeres",245155.64
1960,"32","Hombres",228226.04
1960,"32","Mujeres",238419.54
1960,"33","Hombres",228019.84
1960,"33","Mujeres",234250.21
1960,"34","Hombres",220321.39
1960,"34","Mujeres",235166.99
1960,"35","Hombres",220519.06
1960,"35","Mujeres",229325.49
1960,"36","Hombres",216206.68
1960,"36","Mujeres",221605.39
1960,"37","Hombres",218313.51
1960,"37","Mujeres",233133.38
1960,"38","Hombres",206058.93
1960,"38","Mujeres",206306.17
1960,"39","Hombres",205573.68
1960,"39","Mujeres",231024.39
1960,"40","Hombres",163807.15
1960,"40","Mujeres",177190.05
1960,"41","Hombres",170101.48
1960,"41","Mujeres",196897.73
1960,"42","Hombres",159066.28
1960,"42","Mujeres",184541.58
1960,"43","Hombres",159395.11
1960,"43","Mujeres",181733.62
1960,"44","Hombres",164656.06
1960,"44","Mujeres",189462.7
1960,"45","Hombres",163269.43
1960,"45","Mujeres",190442.75
1960,"46","Hombres",162102.73
1960,"46","Mujeres",183949.5
1960,"47","Hombres",167329.46
1960,"47","Mujeres",194689.36
1960,"48","Hombres",160900.39
1960,"48","Mujeres",178986.01
1960,"49","Hombres",176385.98
1960,"49","Mujeres",205205.52
1960,"50","Hombres",156804.63
1960,"50","Mujeres",166889.18
1960,"51","Hombres",162936.68
1960,"51","Mujeres",175331.92
1960,"52","Hombres",154986.84
1960,"52","Mujeres",168701.77
1960,"53","Hombres",149658.46
1960,"53","Mujeres",167876.85
1960,"54","Hombres",151511.54
1960,"54","Mujeres",172734.09
1960,"55","Hombres",142148.45
1960,"55","Mujeres",161036.93
1960,"56","Hombres",140276.71
1960,"56","Mujeres",155359.63
1960,"57","Hombres",138208.58
1960,"57","Mujeres",160716.41
1960,"58","Hombres",128889.37
1960,"58","Mujeres",143438.1
1960,"59","Hombres",139083.27
1960,"59","Mujeres",185179.02
1960,"60","Hombres",105919.41
1960,"60","Mujeres",119136.69
1960,"61","Hombres",106894.31
1960,"61","Mujeres",127454.27
1960,"62","Hombres",102699.32
1960,"62","Mujeres",126443.51
1960,"63","Hombres",107327.32
1960,"63","Mujeres",132059.01
1960,"64","Hombres",102378.3
1960,"64","Mujeres",131571.32
1960,"65","Hombres",91014.34
1960,"65","Mujeres",118272.93
1960,"66","Hombres",86063.61
1960,"66","Mujeres",109238.58
1960,"67","Hombres",82829.14
1960,"67","Mujeres",110085.9
1960,"68","Hombres",69828.97
1960,"68","Mujeres",89310.91
1960,"69","Hombres",76714
1960,"69","Mujeres",109021.8
1960,"70","Hombres",64887.24
1960,"70","Mujeres",80872.86
1960,"71","Hombres",71118.27
1960,"71","Mujeres",95956.97
1960,"72","Hombres",57586.4
1960,"72","Mujeres",77879.83
1960,"73","Hombres",52724.23
1960,"73","Mujeres",75770
1960,"74","Hombres",50002.1
1960,"74","Mujeres",74026.46
1960,"75","Hombres",44035.5
1960,"75","Mujeres",64662.46
1960,"76","Hombres",38528.31
1960,"76","Mujeres",54851.74
1960,"77","Hombres",35758.36
1960,"77","Mujeres",54196.51
1960,"78","Hombres",28873.67
1960,"78","Mujeres",41895.88
1960,"79","Hombres",30157.96
1960,"79","Mujeres",48799.98
1960,"80","Hombres",24574.26
1960,"80","Mujeres",40895.55
1960,"81","Hombres",20276.79
1960,"81","Mujeres",35612.85
1960,"82","Hombres",17219.45
1960,"82","Mujeres",31764.72
1960,"83","Hombres",14134.15
1960,"83","Mujeres",27535.81
1960,"84","Hombres",11580.27
1960,"84","Mujeres",23369.18
1960,"85","Hombres",9133.97
1960,"85","Mujeres",18956.85
1960,"86","Hombres",7118.05
1960,"86","Mujeres",15290
1960,"87","Hombres",5562.01
1960,"87","Mujeres",12318.26
1960,"88","Hombres",4279.25
1960,"88","Mujeres",9776
1960,"89","Hombres",3339.44
1960,"89","Mujeres",7966.08
1960,"90","Hombres",2398.13
1960,"90","Mujeres",6028.49
1960,"91","Hombres",1648.88
1960,"91","Mujeres",4388.76
1960,"92","Hombres",1235.25
1960,"92","Mujeres",3446.07
1960,"93","Hombres",894.12
1960,"93","Mujeres",2633.65
1960,"94","Hombres",651.69
1960,"94","Mujeres",2007.62
1960,"95","Hombres",458.13
1960,"95","Mujeres",1484.69
1960,"96","Hombres",319.29
1960,"96","Mujeres",1022.1
1960,"97","Hombres",210
1960,"97","Mujeres",714.93
1960,"98","Hombres",136.86
1960,"98","Mujeres",489.8
1960,"99","Hombres",77.25
1960,"99","Mujeres",295.76
1960,"100ymas","Hombres",134.69
1960,"100ymas","Mujeres",465.73
1961,"0","Hombres",299729
1961,"0","Mujeres",288129
1961,"1","Hombres",319424
1961,"1","Mujeres",304427
1961,"2","Hombres",308919
1961,"2","Mujeres",295633
1961,"3","Hombres",302567
1961,"3","Mujeres",293653
1961,"4","Hombres",286763
1961,"4","Mujeres",275404
1961,"5","Hombres",284704
1961,"5","Mujeres",273987
1961,"6","Hombres",274195
1961,"6","Mujeres",263707
1961,"7","Hombres",279250
1961,"7","Mujeres",266427
1961,"8","Hombres",283420
1961,"8","Mujeres",269004
1961,"9","Hombres",258563
1961,"9","Mujeres",251130
1961,"10","Hombres",270403
1961,"10","Mujeres",258966
1961,"11","Hombres",272608
1961,"11","Mujeres",259032
1961,"12","Hombres",298312
1961,"12","Mujeres",284508
1961,"13","Hombres",271419
1961,"13","Mujeres",258389
1961,"14","Hombres",259994
1961,"14","Mujeres",250023
1961,"15","Hombres",275424
1961,"15","Mujeres",268094
1961,"16","Hombres",257933
1961,"16","Mujeres",259054
1961,"17","Hombres",257876
1961,"17","Mujeres",252152
1961,"18","Hombres",233105
1961,"18","Mujeres",227529
1961,"19","Hombres",205796
1961,"19","Mujeres",201501
1961,"20","Hombres",269764
1961,"20","Mujeres",260221
1961,"21","Hombres",174882
1961,"21","Mujeres",170292
1961,"22","Hombres",263373
1961,"22","Mujeres",197479
1961,"23","Hombres",212211
1961,"23","Mujeres",221889
1961,"24","Hombres",244970
1961,"24","Mujeres",256780
1961,"25","Hombres",235755
1961,"25","Mujeres",245724
1961,"26","Hombres",236652
1961,"26","Mujeres",244867
1961,"27","Hombres",247606
1961,"27","Mujeres",257620
1961,"28","Hombres",250631
1961,"28","Mujeres",259619
1961,"29","Hombres",234677
1961,"29","Mujeres",238008
1961,"30","Hombres",256697
1961,"30","Mujeres",271599
1961,"31","Hombres",221995
1961,"31","Mujeres",225677
1961,"32","Hombres",235246
1961,"32","Mujeres",242083
1961,"33","Hombres",226967
1961,"33","Mujeres",236039
1961,"34","Hombres",224974
1961,"34","Mujeres",231101
1961,"35","Hombres",217871
1961,"35","Mujeres",232607
1961,"36","Hombres",218344
1961,"36","Mujeres",226963
1961,"37","Hombres",214087
1961,"37","Mujeres",219295
1961,"38","Hombres",216556
1961,"38","Mujeres",230843
1961,"39","Hombres",205398
1961,"39","Mujeres",205188
1961,"40","Hombres",203543
1961,"40","Mujeres",228037
1961,"41","Hombres",163203
1961,"41","Mujeres",176712
1961,"42","Hombres",169339
1961,"42","Mujeres",195543
1961,"43","Hombres",157756
1961,"43","Mujeres",182597
1961,"44","Hombres",158206
1961,"44","Mujeres",180747
1961,"45","Hombres",163813
1961,"45","Mujeres",187708
1961,"46","Hombres",161847
1961,"46","Mujeres",188378
1961,"47","Hombres",161171
1961,"47","Mujeres",182514
1961,"48","Hombres",166395
1961,"48","Mujeres",193288
1961,"49","Hombres",159709
1961,"49","Mujeres",177199
1961,"50","Hombres",170750
1961,"50","Mujeres",202858
1961,"51","Hombres",155878
1961,"51","Mujeres",166392
1961,"52","Hombres",161362
1961,"52","Mujeres",173238
1961,"53","Hombres",153833
1961,"53","Mujeres",167298
1961,"54","Hombres",148246
1961,"54","Mujeres",166414
1961,"55","Hombres",148676
1961,"55","Mujeres",170271
1961,"56","Hombres",140168
1961,"56","Mujeres",159013
1961,"57","Hombres",138389
1961,"57","Mujeres",153949
1961,"58","Hombres",135510
1961,"58","Mujeres",158663
1961,"59","Hombres",126931
1961,"59","Mujeres",142090
1961,"60","Hombres",134497
1961,"60","Mujeres",180853
1961,"61","Hombres",103962
1961,"61","Mujeres",118183
1961,"62","Hombres",104281
1961,"62","Mujeres",125715
1961,"63","Hombres",100439
1961,"63","Mujeres",125642
1961,"64","Hombres",104862
1961,"64","Mujeres",130383
1961,"65","Hombres",99643
1961,"65","Mujeres",130278
1961,"66","Hombres",87801
1961,"66","Mujeres",115927
1961,"67","Hombres",83746
1961,"67","Mujeres",108035
1961,"68","Hombres",79841
1961,"68","Mujeres",107529
1961,"69","Hombres",66963
1961,"69","Mujeres",86857
1961,"70","Hombres",72544
1961,"70","Mujeres",104360
1961,"71","Hombres",61896
1961,"71","Mujeres",78498
1961,"72","Hombres",67634
1961,"72","Mujeres",92937
1961,"73","Hombres",53793
1961,"73","Mujeres",73918
1961,"74","Hombres",48979
1961,"74","Mujeres",71462
1961,"75","Hombres",45438
1961,"75","Mujeres",68755
1961,"76","Hombres",40148
1961,"76","Mujeres",59928
1961,"77","Hombres",35371
1961,"77","Mujeres",50892
1961,"78","Hombres",32387
1961,"78","Mujeres",50178
1961,"79","Hombres",25884
1961,"79","Mujeres",38230
1961,"80","Hombres",26010.8
1961,"80","Mujeres",43188.06
1961,"81","Hombres",21593.98
1961,"81","Mujeres",36994.28
1961,"82","Hombres",17688.88
1961,"82","Mujeres",32063.12
1961,"83","Hombres",14742.08
1961,"83","Mujeres",28129.12
1961,"84","Hombres",11900.23
1961,"84","Mujeres",24066.99
1961,"85","Hombres",9557.26
1961,"85","Mujeres",20020.62
1961,"86","Hombres",7425.45
1961,"86","Mujeres",16048.78
1961,"87","Hombres",5681.41
1961,"87","Mujeres",12770.8
1961,"88","Hombres",4346.5
1961,"88","Mujeres",10179.62
1961,"89","Hombres",3299.2
1961,"89","Mujeres",7958.52
1961,"90","Hombres",2528.66
1961,"90","Mujeres",6306.66
1961,"91","Hombres",1819.09
1961,"91","Mujeres",4776.47
1961,"92","Hombres",1270.5
1961,"92","Mujeres",3505.71
1961,"93","Hombres",903.29
1961,"93","Mujeres",2661.95
1961,"94","Hombres",631.41
1961,"94","Mujeres",1992.8
1961,"95","Hombres",456.1
1961,"95","Mujeres",1446
1961,"96","Hombres",321.8
1961,"96","Mujeres",1046.07
1961,"97","Hombres",214.31
1961,"97","Mujeres",710.64
1961,"98","Hombres",125.64
1961,"98","Mujeres",466.32
1961,"99","Hombres",70.47
1961,"99","Mujeres",295.21
1961,"100ymas","Hombres",137.83
1961,"100ymas","Mujeres",498.25
1962,"0","Hombres",323890.05
1962,"0","Mujeres",307645.23
1962,"1","Hombres",298206.94
1962,"1","Mujeres",287397.32
1962,"2","Hombres",318225.45
1962,"2","Mujeres",303478.8
1962,"3","Hombres",309043.6
1962,"3","Mujeres",295658.99
1962,"4","Hombres",302655.75
1962,"4","Mujeres",293543.4
1962,"5","Hombres",286687.3
1962,"5","Mujeres",275453.83
1962,"6","Hombres",284178.62
1962,"6","Mujeres",273968.91
1962,"7","Hombres",273480.79
1962,"7","Mujeres",263815.25
1962,"8","Hombres",278387.65
1962,"8","Mujeres",266522.27
1962,"9","Hombres",282705.71
1962,"9","Mujeres",269088.25
1962,"10","Hombres",258334.41
1962,"10","Mujeres",250930.86
1962,"11","Hombres",269738.18
1962,"11","Mujeres",258139.65
1962,"12","Hombres",271479.99
1962,"12","Mujeres",258374.28
1962,"13","Hombres",296167.34
1962,"13","Mujeres",282727.26
1962,"14","Hombres",269822.42
1962,"14","Mujeres",256738.36
1962,"15","Hombres",258012.85
1962,"15","Mujeres",248093.18
1962,"16","Hombres",272536.2
1962,"16","Mujeres",266423.44
1962,"17","Hombres",255257.32
1962,"17","Mujeres",256834.51
1962,"18","Hombres",255166.08
1962,"18","Mujeres",250111.36
1962,"19","Hombres",229941.7
1962,"19","Mujeres",225345.7
1962,"20","Hombres",203700.86
1962,"20","Mujeres",199856.79
1962,"21","Hombres",266821.48
1962,"21","Mujeres",258555.39
1962,"22","Hombres",172793.65
1962,"22","Mujeres",169347.86
1962,"23","Hombres",255094.62
1962,"23","Mujeres",196248.76
1962,"24","Hombres",211692.04
1962,"24","Mujeres",220743.49
1962,"25","Hombres",243490.28
1962,"25","Mujeres",255515.41
1962,"26","Hombres",235246.67
